i,year,hs2,v,total_v,export_share
76,2016,31,222031.45872438888,192020826.31245655,0.0011562884244810977
76,2016,32,356935.2481687809,192020826.31245655,0.0018588361222234059
76,2016,33,777774.2130182924,192020826.31245655,0.004050468003677358
76,2016,34,288644.52233381063,192020826.31245655,0.0015031938351526926
76,2016,35,426555.27456914686,192020826.31245655,0.002221401098832142
76,2016,36,47356.001344696146,192020826.31245655,0.00024661908947125555
76,2016,37,34064.446413312406,192020826.31245655,0.00017739974911826852
76,2016,38,843729.6208880723,192020826.31245655,0.004393948495540553
76,2016,39,3590586.321092197,192020826.31245655,0.01869894214104459
76,2016,40,1666733.0421567364,192020826.31245655,0.008679959742724085
76,2016,41,2157080.034708578,192020826.31245655,0.011233573337501291
76,2016,42,73685.38123463457,192020826.31245655,0.0003837364032312496
76,2016,43,39284.90570420274,192020826.31245655,0.0002045866922803378
76,2016,44,2446071.3161216527,192020826.31245655,0.012738573013644896
76,2016,45,1333.7096768411582,192020826.31245655,6.945651169477544e-06
76,2016,46,311.3157458923621,192020826.31245655,1.6212603178042192e-06
76,2016,47,6107481.601505359,192020826.31245655,0.03180634996105712
76,2016,48,2098250.8327009375,192020826.31245655,0.010927204475657556
76,2016,49,50491.210763562936,192020826.31245655,0.00026294653415043413
76,2016,50,55082.50732918873,192020826.31245655,0.00028685694352527364
76,2016,51,31490.04195742832,192020826.31245655,0.00016399284682895636
76,2016,52,1416232.466318262,192020826.31245655,0.007375410748487077
76,2016,53,63074.68995294424,192020826.31245655,0.0003284783799977458
76,2016,54,102106.84641644558,192020826.31245655,0.0005317488127579307
76,2016,55,67000.86027169462,192020826.31245655,0.00034892496589234925
76,2016,56,163644.64207833106,192020826.31245655,0.0008522234031638229
76,2016,57,13260.896308947753,192020826.31245655,6.905967734650617e-05
76,2016,58,52393.26542357187,192020826.31245655,0.0002728519943889705
76,2016,59,92578.67331987742,192020826.31245655,0.0004821282935697468
76,2016,60,58701.791836221026,192020826.31245655,0.00030570533917347796
76,2016,61,74339.80629835046,192020826.31245655,0.00038714449742750627
76,2016,62,48988.30988114641,192020826.31245655,0.0002551197743594362
76,2016,63,58460.91377407565,192020826.31245655,0.00030445090200241075
76,2016,64,1190938.2598611992,192020826.31245655,0.0062021306893206615
76,2016,65,3835.5788106389364,192020826.31245655,1.9974806297300677e-05
76,2016,66,479.3658845786919,192020826.31245655,2.4964265271865206e-06
76,2016,67,1355.0471567935226,192020826.31245655,7.0567718242634164e-06
76,2016,68,1150842.3541907426,192020826.31245655,0.005993320497007394
76,2016,69,452951.0837773072,192020826.31245655,0.0023588643610993765
76,2016,70,290137.9777737623,192020826.31245655,0.0015109714052664756
76,2016,71,3743564.775090196,192020826.31245655,0.01949561850649816
76,2016,72,8339184.907104984,192020826.31245655,0.04342854401394696
76,2016,73,1303206.9528950646,192020826.31245655,0.006786800046232925
76,2016,74,933527.6542782745,192020826.31245655,0.004861595860228395
76,2016,75,131090.22217757077,192020826.31245655,0.0006826875224683212
76,2016,76,1170515.228236568,192020826.31245655,0.0060957722696802896
76,2016,78,21420.92139811255,192020826.31245655,0.00011155519851402158
76,2016,79,175658.40597013175,192020826.31245655,0.0009147883036619172
76,2016,80,175009.4895453087,192020826.31245655,0.0009114088971814599
76,2016,81,225058.361590859,192020826.31245655,0.001172051833714348
76,2016,82,428274.3483868347,192020826.31245655,0.0022303536372140493
76,2016,83,170214.69924491487,192020826.31245655,0.0008864387395559963
76,2016,84,11505124.419001618,192020826.31245655,0.05991602390190981
76,2016,85,3332968.9964301395,192020826.31245655,0.01735733076685509
76,2016,86,294581.5105080252,192020826.31245655,0.0015341122948230718
76,2016,87,11393933.46884101,192020826.31245655,0.059336967180324426
76,2016,88,5942306.852715492,192020826.31245655,0.030946158116443905
76,2016,89,4251237.054150054,192020826.31245655,0.022139458181647628
76,2016,90,863688.81758329,192020826.31245655,0.0044978913702719645
76,2016,91,7550.52364730112,192020826.31245655,3.932137879156346e-05
76,2016,92,4640.076607899081,192020826.31245655,2.4164444539722698e-05
76,2016,93,605687.599403433,192020826.31245655,0.003154280767534337
76,2016,94,696498.4157823675,192020826.31245655,0.0036272024715122532
76,2016,95,32943.18666419128,192020826.31245655,0.00017156048797845543
76,2016,96,234258.6573173453,192020826.31245655,0.00121996484348088
76,2016,97,174951.98732113047,192020826.31245655,0.0009111094389128832
76,2017,01,433199.5833123586,224819334.16225505,0.0019268786865088428
76,2017,02,14156273.931169001,224819334.16225505,0.06296733323190182
76,2017,03,347027.8179037663,224819334.16225505,0.0015435852934841973
76,2017,04,307679.26840221666,224819334.16225505,0.0013685623149304433
76,2017,05,281760.8056496068,224819334.16225505,0.0012532765773883858
76,2017,06,16277.44466830231,224819334.16225505,7.240233465220863e-05
76,2017,07,110418.23675728256,224819334.16225505,0.0004911420860164645
76,2017,08,1073546.869404414,224819334.16225505,0.004775153673525344
76,2017,09,5337761.955469204,224819334.16225505,0.02374245068983645
76,2017,10,5041411.811362538,224819334.16225505,0.02242428050126723
76,2017,11,134604.8399538005,224819334.16225505,0.0005987244845083227
76,2017,12,26415250.370078295,224819334.16225505,0.11749545682318437
76,2017,13,130779.75104752663,224819334.16225505,0.0005817104277746022
76,2017,14,18777.999961396992,224819334.16225505,8.352484465524066e-05
76,2017,15,1465176.988859471,224819334.16225505,0.006517130718846599
76,2017,16,1201121.5630455525,224819334.16225505,0.005342607954610733
76,2017,17,13245110.525210643,224819334.16225505,0.0589144638051969
76,2017,18,370079.85013807315,224819334.16225505,0.001646121102160109
76,2017,19,209381.17003081893,224819334.16225505,0.0009313307986211978
76,2017,20,2875738.6307090935,224819334.16225505,0.01279133149924568
76,2017,21,1278625.6374746528,224819334.16225505,0.005687347319300626
76,2017,22,1019731.5719437829,224819334.16225505,0.004535782368289683
76,2017,23,5512072.7069112975,224819334.16225505,0.024517787704740567
76,2017,24,2094847.7812818503,224819334.16225505,0.009317916490981026
76,2017,25,645223.9859757642,224819334.16225505,0.0028699666262248496
76,2017,26,23656578.436670598,224819334.16225505,0.1052248398689649
76,2017,27,19609608.54528081,224819334.16225505,0.08722385295887541
76,2017,28,3906481.292747042,224819334.16225505,0.017376091372673864
76,2017,29,2597400.9210456945,224819334.16225505,0.011553280907642563
76,2017,30,1594349.3924995381,224819334.16225505,0.007091691639602826
76,2017,31,204536.0260511759,224819334.16225505,0.000909779520579665
76,2017,32,356090.43724414817,224819334.16225505,0.0015838959694950126
76,2017,33,874374.8815150979,224819334.16225505,0.0038892334806224903
76,2017,34,320043.7015670042,224819334.16225505,0.001423559511727868
76,2017,35,467288.942414739,224819334.16225505,0.002078508701913913
76,2017,36,61235.52987326014,224819334.16225505,0.00027237661788049623
76,2017,37,32284.84648566982,224819334.16225505,0.0001436035143773241
76,2017,38,952502.2853910717,224819334.16225505,0.004236745424677926
76,2017,39,3802578.230431749,224819334.16225505,0.016913928886949637
76,2017,40,1876407.5249240182,224819334.16225505,0.008346290731249076
76,2017,41,2044880.2409121147,224819334.16225505,0.009095660070927433
76,2017,42,61634.24467954976,224819334.16225505,0.0002741501077263556
76,2017,43,41722.26011918364,224819334.16225505,0.0001855812814082624
76,2017,44,2897244.608490678,224819334.16225505,0.012886990432947812
76,2017,45,316.28648314711944,224819334.16225505,1.4068473440049037e-06
76,2017,46,611.399972943386,224819334.16225505,2.7195168743900413e-06
76,2017,47,7143170.459827374,224819334.16225505,0.03177293664019152
76,2017,48,2180516.398748659,224819334.16225505,0.009698971873900097
76,2017,49,45040.81257727811,224819334.16225505,0.00020034225590567567
76,2017,50,56723.805406361615,224819334.16225505,0.00025230839517309176
76,2017,51,30927.7523280207,224819334.16225505,0.00013756713782320758
76,2017,52,1488509.3953218039,224819334.16225505,0.006620913636580416
76,2017,53,45686.34181963052,224819334.16225505,0.00020321358031715408
76,2017,54,111803.94840506709,224819334.16225505,0.0004973057536251607
76,2017,55,77786.15707781832,224819334.16225505,0.0003459940728304045
76,2017,56,186136.4800057309,224819334.16225505,0.0008279380450054788
76,2017,57,15281.467332325072,224819334.16225505,6.797221150604528e-05
76,2017,58,51246.44371092995,224819334.16225505,0.00022794500260348924
76,2017,59,92396.11603938942,224819334.16225505,0.0004109794043456509
76,2017,60,56899.50544511905,224819334.16225505,0.00025308991176023113
76,2017,61,85354.75861541007,224819334.16225505,0.0003796593337199746
76,2017,62,53333.87098607054,224819334.16225505,0.00023722991256427611
76,2017,63,68579.67151031163,224819334.16225505,0.00030504347753657513
76,2017,64,1301922.1057479233,224819334.16225505,0.005790970383393757
76,2017,65,4970.310057642564,224819334.16225505,2.2108018761657866e-05
76,2017,66,363.48990694771,224819334.16225505,1.616808929277295e-06
76,2017,67,1478.9433508392272,224819334.16225505,6.5783637174721565e-06
76,2017,68,1128714.5259995873,224819334.16225505,0.005020540293856485
76,2017,69,482833.23195766844,224819334.16225505,0.002147649950823186
76,2017,70,292160.6636331359,224819334.16225505,0.0012995353123067242
76,2017,71,3646860.4616209855,224819334.16225505,0.016221293756652613
76,2017,72,11572832.246273091,224819334.16225505,0.051476143230282975
76,2017,73,1575134.9727440435,224819334.16225505,0.007006225592711915
76,2017,74,776532.7150617448,224819334.16225505,0.0034540299567888187
76,2017,75,102781.24292370422,224819334.16225505,0.00045717261509868926
76,2017,76,1086305.5643150958,224819334.16225505,0.00483190455288465
76,2017,78,55391.86364527179,224819334.16225505,0.00024638389688181694
76,2017,79,234207.8226383551,224819334.16225505,0.001041760147146972
76,2017,80,187894.99548637727,224819334.16225505,0.0008357599500351291
76,2017,81,211297.37763240177,224819334.16225505,0.0009398541207310297
76,2017,82,459350.8532812352,224819334.16225505,0.002043199954278468
76,2017,83,199432.18993994436,224819334.16225505,0.0008870775757925319
76,2017,84,13617114.796609314,224819334.16225505,0.06056914476395373
76,2017,85,3525655.201644366,224819334.16225505,0.015682170818546483
76,2017,86,188204.51596178964,224819334.16225505,0.0008371367020683372
76,2017,87,14977639.132036272,224819334.16225505,0.06662077880377812
76,2017,88,4676144.406634802,224819334.16225505,0.020799565233388547
76,2017,89,947485.1557144761,224819334.16225505,0.0042144291515011055
76,2017,90,973564.1561745077,224819334.16225505,0.004330428963337618
76,2017,91,5604.72765211317,224819334.16225505,2.492991838534743e-05
76,2017,92,4774.568929704333,224819334.16225505,2.1237359088780432e-05
76,2017,93,563379.5727249637,224819334.16225505,0.002505921364923024
76,2017,94,735736.4090038026,224819334.16225505,0.003272567333878909
76,2017,95,33916.09772657908,224819334.16225505,0.0001508593460298276
76,2017,96,202831.78900942882,224819334.16225505,0.0009021990469157891
76,2017,97,177373.53953968015,224819334.16225505,0.000788960345428598
76,2018,01,716006.771499512,245602370.7276604,0.002915308876612865
76,2018,02,13441892.675665937,245602370.7276604,0.05473030506929091
76,2018,03,307424.0397526318,245602370.7276604,0.0012517144636747957
76,2018,04,258597.47221269063,245602370.7276604,0.0010529111402570296
76,2018,05,326272.81432715664,245602370.7276604,0.0013284595476846955
76,2018,06,13907.533435489046,245602370.7276604,5.66262182009253e-05
76,2018,07,123082.93378568852,245602370.7276604,0.0005011471730546557
76,2018,08,1078678.8901664298,245602370.7276604,0.004391972630274558
76,2018,09,4949786.816910796,245602370.7276604,0.020153660578461744
76,2018,10,4786461.352055665,245602370.7276604,0.019488661033175446
76,2018,11,107074.70950416062,245602370.7276604,0.00043596773592585514
76,2018,12,33769902.74818887,245602370.7276604,0.13749827678021517
76,2018,13,136374.62429719756,245602370.7276604,0.0005552659116976459
76,2018,14,14671.021317211354,245602370.7276604,5.973485220743053e-05
76,2018,15,1432835.5431205954,245602370.7276604,0.005833964626951484
76,2018,16,1067540.8338338328,245602370.7276604,0.004346622675794894
76,2018,17,7781830.9710459085,245602370.7276604,0.03168467367798701
76,2018,18,372266.6681650691,245602370.7276604,0.001515729131857046
76,2018,19,207302.7924159974,245602370.7276604,0.0008440585968360541
76,2018,20,2858676.654106638,245602370.7276604,0.011639450570599424
76,2018,21,1183813.3907665329,245602370.7276604,0.0048200405690677186
76,2018,22,1068531.5472345804,245602370.7276604,0.004350656486208908
76,2018,23,7248422.279977576,245602370.7276604,0.029512835150989198
76,2018,24,2120094.7802541764,245602370.7276604,0.008632224412056156
76,2018,25,664116.21172042,245602370.7276604,0.0027040301351847883
76,2018,26,24595168.93272445,245602370.7276604,0.10014222932724516
76,2018,27,29926354.70043659,245602370.7276604,0.12184880223986455
76,2018,28,4354506.710614964,245602370.7276604,0.01772990504005973
76,2018,29,2410010.53995432,245602370.7276604,0.009812651778621038
76,2018,30,1555046.1149928726,245602370.7276604,0.006331559872104033
76,2018,31,192941.94016694624,245602370.7276604,0.0007855866358101755
76,2018,32,365990.0690975421,245602370.7276604,0.0014901731934150394
76,2018,33,899285.2530965962,245602370.7276604,0.003661549562539774
76,2018,34,295682.57440634875,245602370.7276604,0.0012039076558190902
76,2018,35,461030.2891713519,245602370.7276604,0.001877141038196947
76,2018,36,62676.08884944992,245602370.7276604,0.0002551933381740406
76,2018,37,28718.221926637994,245602370.7276604,0.00011692974233739215
76,2018,38,1013741.5397365348,245602370.7276604,0.004127572289848278
76,2018,39,3582772.3222885183,245602370.7276604,0.014587694376376054
76,2018,40,1768954.7381403302,245602370.7276604,0.0072025149142467375
76,2018,41,1546278.4602580809,245602370.7276604,0.006295861296765304
76,2018,42,43421.31171035835,245602370.7276604,0.00017679516521649003
76,2018,43,36172.90488253506,245602370.7276604,0.00014728239298083116
76,2018,44,3250872.781042685,245602370.7276604,0.013236324923945707
76,2018,45,351.3154426536514,245602370.7276604,1.4304236624947422e-06
76,2018,46,709.3559100971839,245602370.7276604,2.8882290834389506e-06
76,2018,47,9121619.948949128,245602370.7276604,0.03713978786900133
76,2018,48,2255114.4551990465,245602370.7276604,0.009181973482249736
76,2018,49,70187.0077210384,245602370.7276604,0.00028577496020535666
76,2018,50,52879.83588923894,245602370.7276604,0.0002153066997381531
76,2018,51,36981.49688102937,245602370.7276604,0.00015057467389855458
76,2018,52,1767564.1063939214,245602370.7276604,0.007196852787524227
76,2018,53,53339.60855028147,245602370.7276604,0.00021717872019007438
76,2018,54,108509.57072470084,245602370.7276604,0.0004418099483454221
76,2018,55,94928.7918497092,245602370.7276604,0.0003865141511804555
76,2018,56,161461.79170156212,245602370.7276604,0.0006574113727941221
76,2018,57,13818.61685793691,245602370.7276604,5.6264183513358164e-05
76,2018,58,43786.1619187645,245602370.7276604,0.00017828069732811087
76,2018,59,85259.81446193658,245602370.7276604,0.0003471457307571274
76,2018,60,52810.08887587038,245602370.7276604,0.0002150227162686047
76,2018,61,84830.24486278217,245602370.7276604,0.000345396685754501
76,2018,62,51500.28800996013,245602370.7276604,0.0002096897023321772
76,2018,63,58760.6713486136,245602370.7276604,0.00023925123839203975
76,2018,64,1179660.1857308056,245602370.7276604,0.004803130288342731
76,2018,65,4686.7076991740705,245602370.7276604,1.9082501871983114e-05
76,2018,66,225.00111589635748,245602370.7276604,9.161194789355397e-07
76,2018,67,1957.5234451301517,245602370.7276604,7.970295397925042e-06
76,2018,68,1057092.2107482688,245602370.7276604,0.004304079832846729
76,2018,69,628613.597135073,245602370.7276604,0.002559476910880962
76,2018,70,274083.9100204687,245602370.7276604,0.0011159660601338024
76,2018,71,4048115.9308260847,245602370.7276604,0.016482397620318147
76,2018,72,12202678.575881956,245602370.7276604,0.04968469375816029
76,2018,73,1781176.9297874412,245602370.7276604,0.007252279057853737
76,2018,74,873231.3875010754,245602370.7276604,0.0035554680718834354
76,2018,75,75637.31705569511,245602370.7276604,0.00030796655924615076
76,2018,76,985597.0019001368,245602370.7276604,0.004012978372236601
76,2018,78,44027.12142201941,245602370.7276604,0.00017926179332706645
76,2018,79,258253.5920119983,245602370.7276604,0.0010515109900887983
76,2018,80,200922.60754340445,245602370.7276604,0.0008180808961579621
76,2018,81,234668.7633508993,245602370.7276604,0.0009554824843735529
76,2018,82,461794.8858232392,245602370.7276604,0.0018802541866963774
76,2018,83,225710.40943268043,245602370.7276604,0.0009190074540565513
76,2018,84,14173772.813703323,245602370.7276604,0.057710244293285376
76,2018,85,3554246.536671562,245602370.7276604,0.014471548161938299
76,2018,86,100285.20408615895,245602370.7276604,0.0004083234367365354
76,2018,87,13670673.359111337,245602370.7276604,0.05566181351836483
76,2018,88,4449819.684993838,245602370.7276604,0.018117983437253064
76,2018,89,5848485.477851225,245602370.7276604,0.023812821759511434
76,2018,90,999286.70328828,245602370.7276604,0.004068717660695356
76,2018,91,6543.088976744419,245602370.7276604,2.6640984601894637e-05
76,2018,92,5053.079208759861,245602370.7276604,2.0574228146857095e-05
76,2018,93,423643.3924226036,245602370.7276604,0.0017249157293044476
76,2018,94,791915.0285259524,245602370.7276604,0.0032243786009870335
76,2018,95,30912.584670154265,245602370.7276604,0.00012586435781775134
76,2018,96,188164.84709315764,245602370.7276604,0.0007661361188642876
76,2018,97,281830.5278196983,245602370.7276604,0.0011475073590890132
84,2016,01,379.08929777476004,447909.0112079075,0.0008463533626002376
84,2016,02,60.14851696679735,447909.0112079075,0.00013428735627486182
84,2016,03,50209.13632533265,447909.0112079075,0.11209673185616463
84,2016,04,43.23546201149046,447909.0112079075,9.65273324037272e-05
84,2016,05,186.4268314538955,447909.0112079075,0.00041621585364211636
84,2016,06,2.99181108551134,447909.0112079075,6.6795063520671624e-06
84,2016,07,8354.686172050524,447909.0112079075,0.018652641413754677
84,2016,08,51734.892568436066,447909.0112079075,0.11550312959526973
84,2016,09,1181.3462225241094,447909.0112079075,0.0026374692023683347
84,2016,10,2100.074504041545,447909.0112079075,0.00468861856201135
84,2016,11,1129.4697930265297,447909.0112079075,0.0025216500779491123
84,2016,12,600.5866493081054,447909.0112079075,0.0013408675295200278
84,2016,13,2.122,447909.0112079075,4.737569343107106e-06
84,2016,15,510.60360656347905,447909.0112079075,0.0011399717214585583
84,2016,16,289.76401797269745,447909.0112079075,0.0006469260736489105
84,2016,17,129395.2367053744,447909.0112079075,0.2888873263710976
84,2016,18,688.4694628426088,447909.0112079075,0.0015370743736232613
84,2016,19,61.10310941167954,447909.0112079075,0.00013641857583284275
84,2016,20,46655.33224515904,447909.0112079075,0.10416252202504332
84,2016,21,7776.108735739465,447909.0112079075,0.017360911571680796
84,2016,22,2996.3935794980507,447909.0112079075,0.006689737211174803
84,2016,23,9790.61181511687,447909.0112079075,0.021858483687822765
84,2016,24,27115.04665997096,447909.0112079075,0.06053695277719
84,2016,25,279.4489013053447,447909.0112079075,0.0006238965823700116
84,2016,26,54.476970837009,447909.0112079075,0.00012162508338489808
84,2016,27,17778.420032959504,447909.0112079075,0.03969203473941102
84,2016,28,31.88719677386123,447909.0112079075,7.119123745215306e-05
84,2016,29,1013.1962118316205,447909.0112079075,0.002262058111086588
84,2016,30,1575.5115704080079,447909.0112079075,0.0035174812986218246
84,2016,31,118.6069624600046,447909.0112079075,0.00026480146523542565
84,2016,32,104.99423753892123,447909.0112079075,0.00023440974597893426
84,2016,33,4216.609915951893,447909.0112079075,0.00941398768598262
84,2016,34,1070.4884775352634,447909.0112079075,0.002389968611366854
84,2016,35,50.820108472910604,447909.0112079075,0.0001134607860106687
84,2016,37,28.284081212517822,447909.0112079075,6.314693499075217e-05
84,2016,38,355.1249878133823,447909.0112079075,0.0007928507329104452
84,2016,39,2330.034352157768,447909.0112079075,0.00520202606746893
84,2016,40,1605.8671195472725,447909.0112079075,0.0035852529852360383
84,2016,41,100.5969686922951,447909.0112079075,0.00022459241983323406
84,2016,42,1020.8303213884852,447909.0112079075,0.002279101995817277
84,2016,43,74.038,447909.0112079075,0.00016529696466774927
84,2016,44,7498.632756439797,447909.0112079075,0.01674141972767574
84,2016,47,37.290157184673234,447909.0112079075,8.325386686039261e-05
84,2016,48,971.5295538191184,447909.0112079075,0.002169033284682366
84,2016,49,68.32094334300629,447909.0112079075,0.0001525330851432536
84,2016,52,1156.6748671452708,447909.0112079075,0.002582388025697418
84,2016,54,193.046,447909.0112079075,0.0004309937848300916
84,2016,55,1832.0798909682862,447909.0112079075,0.004090294781137777
84,2016,56,2.032,447909.0112079075,4.536635676340075e-06
84,2016,57,1.097,447909.0112079075,2.4491581382603654e-06
84,2016,58,101.04239453389046,447909.0112079075,0.00022558687591795124
84,2016,59,1.536,447909.0112079075,3.429267912823994e-06
84,2016,60,265.16180931778274,447909.0112079075,0.0005919992736978038
84,2016,61,4738.498382183515,447909.0112079075,0.010579153943353082
84,2016,62,1393.1927710235211,447909.0112079075,0.0031104370221675176
84,2016,63,108.50076166132575,447909.0112079075,0.00024223839875139858
84,2016,64,11407.436689947504,447909.0112079075,0.025468200916932377
84,2016,65,20.032,447909.0112079075,4.4723369029746253e-05
84,2016,66,8.06387672700733,447909.0112079075,1.800338132349896e-05
84,2016,68,399.9523397248862,447909.0112079075,0.0008929321128108291
84,2016,69,19.857,447909.0112079075,4.433266467769925e-05
84,2016,70,438.2976966164677,447909.0112079075,0.0009785418146298949
84,2016,71,3638.9428899993873,447909.0112079075,0.008124290422704369
84,2016,72,1452.8912766213405,447909.0112079075,0.0032437196847262062
84,2016,73,1579.7330735986254,447909.0112079075,0.0035269062110147077
84,2016,74,181.3372725239126,447909.0112079075,0.0004048529232195791
84,2016,75,162.670406257015,447909.0112079075,0.0003631773467078288
84,2016,76,242.71851588965308,447909.0112079075,0.0005418924598884427
84,2016,79,55.926013358294,447909.0112079075,0.00012486021035271072
84,2016,81,3.866,447909.0112079075,8.631217285792683e-06
84,2016,82,100.47536871127322,447909.0112079075,0.0002243209361658393
84,2016,83,157.59242611418895,447909.0112079075,0.0003518402670426265
84,2016,84,9451.20325685976,447909.0112079075,0.02110072139734818
84,2016,85,3679.164139627883,447909.0112079075,0.00821408823570221
84,2016,86,12.305,447909.0112079075,2.7472097439647948e-05
84,2016,87,3845.230389120497,447909.0112079075,0.008584847129444429
84,2016,88,371.874,447909.0112079075,0.0008302445155035872
84,2016,89,10885.155657541794,447909.0112079075,0.024302158217775156
84,2016,90,3372.1023789977726,447909.0112079075,0.007528543285842785
84,2016,91,1522.9943960640462,447909.0112079075,0.0034002316496309836
84,2016,92,137.004,447909.0112079075,0.0003058746231305589
84,2016,94,1221.2115495167511,447909.0112079075,0.0027264723838072037
84,2016,95,866.3646340913141,447909.0112079075,0.0019342424742804973
84,2016,96,169.71016383065165,447909.0112079075,0.00037889428340140424
84,2016,97,1064.151,447909.0112079075,0.002375819582486697
84,2017,01,448.3787570593843,396920.6492677669,0.0011296433125526388
84,2017,02,478.7307031945253,396920.6492677669,0.0012061118615967203
84,2017,03,47204.996693006215,396920.6492677669,0.11892804463584665
84,2017,04,254.99125413305,396920.6492677669,0.0006424237554872842
84,2017,05,28.28393539909407,396920.6492677669,7.125841261035886e-05
84,2017,06,15.529,396920.6492677669,3.9123688900155886e-05
84,2017,07,8770.138431326135,396920.6492677669,0.022095445141252164
84,2017,08,60860.794610518074,396920.6492677669,0.15333239709950372
84,2017,09,889.7852878993189,396920.6492677669,0.0022417208314578266
84,2017,10,3050.677466642498,396920.6492677669,0.007685862331099027
84,2017,11,1144.1273778590173,396920.6492677669,0.0028825090858076692
84,2017,12,72.1453149252299,396920.6492677669,0.00018176256402462925
84,2017,15,166.6244909403247,396920.6492677669,0.00041979295168369544
84,2017,16,25.0011244383353,396920.6492677669,6.298771425587706e-05
84,2017,17,93305.5964191937,396920.6492677669,0.235073676794902
84,2017,18,577.3758762838679,396920.6492677669,0.0014546380425130363
84,2017,19,7.005,396920.6492677669,1.7648363754626312e-05
84,2017,20,37869.94421964,396920.6492677669,0.095409357738132
84,2017,21,5295.579240231081,396920.6492677669,0.013341657205288472
84,2017,22,1338.422713703589,396920.6492677669,0.003372015832818702
84,2017,23,7081.939396343456,396920.6492677669,0.01784220450462355
84,2017,24,10108.327781669876,396920.6492677669,0.025466873039529596
84,2017,25,13.76736809835554,396920.6492677669,3.468544184776823e-05
84,2017,27,27156.185460416655,396920.6492677669,0.06841716476709883
84,2017,28,6.38949860553875,396920.6492677669,1.609767246255895e-05
84,2017,29,2413.691848491704,396920.6492677669,0.00608104378783126
84,2017,30,4862.645195781705,396920.6492677669,0.012250925228385669
84,2017,31,10.643,396920.6492677669,2.681392368886336e-05
84,2017,32,124.65297473155738,396920.6492677669,0.0003140501129420081
84,2017,33,10368.162791919882,396920.6492677669,0.026121500131189718
84,2017,34,128.6091681191323,396920.6492677669,0.00032401732778677175
84,2017,35,14.991518062842271,396920.6492677669,3.776955945854264e-05
84,2017,37,1.31437625348698,396920.6492677669,3.3114332950722544e-06
84,2017,38,383.17181961361115,396920.6492677669,0.0009653612638205662
84,2017,39,1669.0647592741605,396920.6492677669,0.004205033833218869
84,2017,40,765.338507611474,396920.6492677669,0.0019281902038187197
84,2017,41,30.4093600217031,396920.6492677669,7.66131973174029e-05
84,2017,42,1191.147102425395,396920.6492677669,0.00300097035672698
84,2017,43,13.215,396920.6492677669,3.3293808282282185e-05
84,2017,44,8197.805253323706,396920.6492677669,0.020653511648856995
84,2017,47,1562.3657245876127,396920.6492677669,0.003936216791617772
84,2017,48,482.68057495959,396920.6492677669,0.001216063149775734
84,2017,49,42.98231660680323,396920.6492677669,0.00010828944446729175
84,2017,52,482.05543458923916,396920.6492677669,0.0012144881740935565
84,2017,53,1.499,396920.6492677669,3.7765734858222473e-06
84,2017,54,226.23279033371568,396920.6492677669,0.0005699698182774478
84,2017,55,55.75319130348408,396920.6492677669,0.00014046432556818775
84,2017,56,97.22093944308772,396920.6492677669,0.00024493797342728174
84,2017,57,41.549,396920.6492677669,0.00010467835341055939
84,2017,58,43.833999999999996,396920.6492677669,0.00011043517156606562
84,2017,59,37.7521303561614,396920.6492677669,9.511253804962263e-05
84,2017,60,18.4497078621412,396920.6492677669,4.6482106426503474e-05
84,2017,61,4584.626644878684,396920.6492677669,0.011550486610702498
84,2017,62,1059.135827645089,396920.6492677669,0.002668381777564272
84,2017,63,217.74468419471685,396920.6492677669,0.0005485849239549741
84,2017,64,10229.342253751061,396920.6492677669,0.025771756326162406
84,2017,65,95.112,396920.6492677669,0.00023962472140328587
84,2017,66,17.70293102721602,396920.6492677669,4.4600680412757854e-05
84,2017,68,451.25839486715665,396920.6492677669,0.0011368982583789258
84,2017,69,31.151836968940707,396920.6492677669,7.84837902145155e-05
84,2017,70,691.8789379116811,396920.6492677669,0.0017431165125524426
84,2017,71,2097.7277064802956,396920.6492677669,0.0052850052279974635
84,2017,72,3505.894982159484,396920.6492677669,0.008832735179253346
84,2017,73,1147.9813370573568,396920.6492677669,0.002892218732321271
84,2017,74,137.493,396920.6492677669,0.0003463992116652156
84,2017,76,302.40391050515086,396920.6492677669,0.0007618749769330997
84,2017,82,172.13165949976883,396920.6492677669,0.00043366768601561714
84,2017,83,65.43115840658186,396920.6492677669,0.0001648469499565927
84,2017,84,4252.066790077165,396920.6492677669,0.010712636890827706
84,2017,85,2674.1247001337065,396920.6492677669,0.006737177078257053
84,2017,86,37.563,396920.6492677669,9.463604392791265e-05
84,2017,87,3709.8797322814767,396920.6492677669,0.009346653390609447
84,2017,88,1235.939,396920.6492677669,0.0031138188508963724
84,2017,89,11653.351681754284,396920.6492677669,0.029359398920797412
84,2017,90,4388.727791095932,396920.6492677669,0.011056939968208227
84,2017,91,904.17852458125,396920.6492677669,0.0022779830836447148
84,2017,92,206.124,396920.6492677669,0.0005193078273459806
84,2017,93,4.743,396920.6492677669,1.1949491689963254e-05
84,2017,94,1564.4837811479022,396920.6492677669,0.003941553013263577
84,2017,95,1737.5530597633824,396920.6492677669,0.004377582932429425
84,2017,96,227.15768070875845,396920.6492677669,0.0005722999826988478
84,2017,97,79.7643536703466,396920.6492677669,0.00020095793407950592
84,2018,01,311.613,375700.6089857868,0.0008294184053659298
84,2018,02,130.3882407014137,375700.6089857868,0.00034705357825583525
